# WebDab output on Tue Mar 18 17:53:47 2025
# Datasource: EMEP/CEIP 2025, Emissions as used in EMEP models
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: NFR14/NFR19
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
MED;2011;NATIONAL TOTAL;NMVOC;Gg;10.96357034
BY;2011;NATIONAL TOTAL;NOx;Gg;237.065802
SE;2011;NATIONAL TOTAL;NOx;Gg;163.4540512
AST;2011;NATIONAL TOTAL;NOx;Gg;3879.453017
ME;2011;NATIONAL TOTAL;NOx;Gg;8.270176
CY;2011;NATIONAL TOTAL;NOx;Gg;21.35176344
NO;2011;NATIONAL TOTAL;NOx;Gg;197.1259712
NL;2011;NATIONAL TOTAL;NOx;Gg;330.6758029
DE;2011;NATIONAL TOTAL;NOx;Gg;1433.338605
AM;2011;NATIONAL TOTAL;NOx;Gg;26.738882
ATL;2011;NATIONAL TOTAL;NOx;Gg;794.3853153
MT;2011;NATIONAL TOTAL;NOx;Gg;7.992525939
FI;2011;NATIONAL TOTAL;NOx;Gg;171.4031264
UZ;2011;NATIONAL TOTAL;NOx;Gg;395.058972
BAS;2011;NATIONAL TOTAL;NOx;Gg;290.6755123
RS;2011;NATIONAL TOTAL;NOx;Gg;161.6194123
CAS;2011;NATIONAL TOTAL;NOx;Gg;10.51267735
EE;2011;NATIONAL TOTAL;NOx;Gg;40.60420493
RO;2011;NATIONAL TOTAL;NOx;Gg;258.7337327
TJ;2011;NATIONAL TOTAL;NOx;Gg;29.561784
LU;2011;NATIONAL TOTAL;NOx;Gg;40.28622953
NOS;2011;NATIONAL TOTAL;NOx;Gg;646.7566654
RUE;2011;NATIONAL TOTAL;NOx;Gg;908.7762812
KZ;2011;NATIONAL TOTAL;NOx;Gg;697.031476
AZ;2011;NATIONAL TOTAL;NOx;Gg;129.184344
NOA;2011;NATIONAL TOTAL;NOx;Gg;1164.568494
IS;2011;NATIONAL TOTAL;NOx;Gg;22.05811229
GR;2011;NATIONAL TOTAL;NOx;Gg;325.8245926
IT;2011;NATIONAL TOTAL;NOx;Gg;914.6949653
DK;2011;NATIONAL TOTAL;NOx;Gg;143.0749546
MD;2011;NATIONAL TOTAL;NOx;Gg;29.8147512
TR;2011;NATIONAL TOTAL;NOx;Gg;1055.041436
SK;2011;NATIONAL TOTAL;NOx;Gg;81.09883072
MED;2011;NATIONAL TOTAL;NOx;Gg;1284.246993
KG;2011;NATIONAL TOTAL;NOx;Gg;61.285742
GB;2011;NATIONAL TOTAL;NOx;Gg;1166.15671
CZ;2011;NATIONAL TOTAL;NOx;Gg;244.5958308
GE;2011;NATIONAL TOTAL;NOx;Gg;30.12319928
ES;2011;NATIONAL TOTAL;NOx;Gg;934.9717412
LI;2011;NATIONAL TOTAL;NOx;Gg;0.394444993
LT;2011;NATIONAL TOTAL;NOx;Gg;55.74714508
MK;2011;NATIONAL TOTAL;NOx;Gg;38.73592712
LV;2011;NATIONAL TOTAL;NOx;Gg;39.50198295
PT;2011;NATIONAL TOTAL;NOx;Gg;187.3386717
BE;2011;NATIONAL TOTAL;NOx;Gg;235.3919274
TM;2011;NATIONAL TOTAL;NOx;Gg;190.667686
RU;2011;NATIONAL TOTAL;NOx;Gg;2166.072121
BG;2011;NATIONAL TOTAL;NOx;Gg;149.6308944
FR;2011;NATIONAL TOTAL;NOx;Gg;1172.808334
CH;2011;NATIONAL TOTAL;NOx;Gg;80.44984183
IE;2011;NATIONAL TOTAL;NOx;Gg;107.541576
MC;2011;NATIONAL TOTAL;NOx;Gg;0.241068428
AL;2011;NATIONAL TOTAL;NOx;Gg;29.401022
AT;2011;NATIONAL TOTAL;NOx;Gg;198.0809581
HU;2011;NATIONAL TOTAL;NOx;Gg;138.4500152
UA;2011;NATIONAL TOTAL;NOx;Gg;969.71392
BA;2011;NATIONAL TOTAL;NOx;Gg;67.16274
PL;2011;NATIONAL TOTAL;NOx;Gg;812.3743555
BLS;2011;NATIONAL TOTAL;NOx;Gg;88.19015258
SI;2011;NATIONAL TOTAL;NOx;Gg;46.89996365
HR;2011;NATIONAL TOTAL;NOx;Gg;64.31490629
UZ;2011;NATIONAL TOTAL;PM2.5;Gg;55.432046
RUE;2011;NATIONAL TOTAL;PM2.5;Gg;74.10531067
MC;2011;NATIONAL TOTAL;PM2.5;Gg;0.011059643
LI;2011;NATIONAL TOTAL;PM2.5;Gg;0.028981613
IT;2011;NATIONAL TOTAL;PM2.5;Gg;160.4630365
ATL;2011;NATIONAL TOTAL;PM2.5;Gg;19.0236468
BLS;2011;NATIONAL TOTAL;PM2.5;Gg;2.03553579
LV;2011;NATIONAL TOTAL;PM2.5;Gg;21.18060992
LT;2011;NATIONAL TOTAL;PM2.5;Gg;8.460142036
ES;2011;NATIONAL TOTAL;PM2.5;Gg;165.0180575
TJ;2011;NATIONAL TOTAL;PM2.5;Gg;13.542718
BE;2011;NATIONAL TOTAL;PM2.5;Gg;24.809439
GE;2011;NATIONAL TOTAL;PM2.5;Gg;18.559608
AT;2011;NATIONAL TOTAL;PM2.5;Gg;19.49744273
AL;2011;NATIONAL TOTAL;PM2.5;Gg;10.210182
NOA;2011;NATIONAL TOTAL;PM2.5;Gg;175.20847
SK;2011;NATIONAL TOTAL;PM2.5;Gg;24.97977353
UA;2011;NATIONAL TOTAL;PM2.5;Gg;317.22469
CAS;2011;NATIONAL TOTAL;PM2.5;Gg;0.258748885
RU;2011;NATIONAL TOTAL;PM2.5;Gg;320.5280816
DK;2011;NATIONAL TOTAL;PM2.5;Gg;19.33187659
FI;2011;NATIONAL TOTAL;PM2.5;Gg;20.49012959
GR;2011;NATIONAL TOTAL;PM2.5;Gg;46.62413649
NO;2011;NATIONAL TOTAL;PM2.5;Gg;34.16063519
NOS;2011;NATIONAL TOTAL;PM2.5;Gg;14.15726301
PT;2011;NATIONAL TOTAL;PM2.5;Gg;50.70483759
MK;2011;NATIONAL TOTAL;PM2.5;Gg;21.71080442
NL;2011;NATIONAL TOTAL;PM2.5;Gg;20.39241512
ME;2011;NATIONAL TOTAL;PM2.5;Gg;6.90338
CZ;2011;NATIONAL TOTAL;PM2.5;Gg;80.84062678
SE;2011;NATIONAL TOTAL;PM2.5;Gg;25.82672963
AZ;2011;NATIONAL TOTAL;PM2.5;Gg;20.13592
SI;2011;NATIONAL TOTAL;PM2.5;Gg;14.54325544
CH;2011;NATIONAL TOTAL;PM2.5;Gg;9.882225469
MD;2011;NATIONAL TOTAL;PM2.5;Gg;5.599529938
CY;2011;NATIONAL TOTAL;PM2.5;Gg;1.426235868
GB;2011;NATIONAL TOTAL;PM2.5;Gg;79.30727955
MT;2011;NATIONAL TOTAL;PM2.5;Gg;0.514636206
FR;2011;NATIONAL TOTAL;PM2.5;Gg;250.6270757
LU;2011;NATIONAL TOTAL;PM2.5;Gg;1.656044535
AST;2011;NATIONAL TOTAL;PM2.5;Gg;980.1737605
IS;2011;NATIONAL TOTAL;PM2.5;Gg;1.370922632
BA;2011;NATIONAL TOTAL;PM2.5;Gg;49.951
EE;2011;NATIONAL TOTAL;PM2.5;Gg;16.07839772
AM;2011;NATIONAL TOTAL;PM2.5;Gg;10.275758
BY;2011;NATIONAL TOTAL;PM2.5;Gg;51.595466
IE;2011;NATIONAL TOTAL;PM2.5;Gg;14.04463885
RS;2011;NATIONAL TOTAL;PM2.5;Gg;42.23204402
RO;2011;NATIONAL TOTAL;PM2.5;Gg;119.1227537
DE;2011;NATIONAL TOTAL;PM2.5;Gg;112.7153997
KG;2011;NATIONAL TOTAL;PM2.5;Gg;17.0686829
MED;2011;NATIONAL TOTAL;PM2.5;Gg;30.21556864
PL;2011;NATIONAL TOTAL;PM2.5;Gg;336.2453398
BG;2011;NATIONAL TOTAL;PM2.5;Gg;37.99575041
BAS;2011;NATIONAL TOTAL;PM2.5;Gg;6.191059872
HR;2011;NATIONAL TOTAL;PM2.5;Gg;36.33393852
HU;2011;NATIONAL TOTAL;PM2.5;Gg;56.02841229
TR;2011;NATIONAL TOTAL;PM2.5;Gg;411.259316
KZ;2011;NATIONAL TOTAL;PM2.5;Gg;249.4384
TM;2011;NATIONAL TOTAL;PM2.5;Gg;17.18052
SK;2011;NATIONAL TOTAL;PMcoarse;Gg;6.239406656
AM;2011;NATIONAL TOTAL;PMcoarse;Gg;1.979302
UZ;2011;NATIONAL TOTAL;PMcoarse;Gg;19.961828
DK;2011;NATIONAL TOTAL;PMcoarse;Gg;11.00767965
SI;2011;NATIONAL TOTAL;PMcoarse;Gg;3.183854368
PL;2011;NATIONAL TOTAL;PMcoarse;Gg;119.1136713
RS;2011;NATIONAL TOTAL;PMcoarse;Gg;14.52138554
CAS;2011;NATIONAL TOTAL;PMcoarse;Gg;0.2541622
BA;2011;NATIONAL TOTAL;PMcoarse;Gg;18.398736
BY;2011;NATIONAL TOTAL;PMcoarse;Gg;18.408308
GB;2011;NATIONAL TOTAL;PMcoarse;Gg;63.49667624
NOA;2011;NATIONAL TOTAL;PMcoarse;Gg;104.2855138
TJ;2011;NATIONAL TOTAL;PMcoarse;Gg;4.517744
FR;2011;NATIONAL TOTAL;PMcoarse;Gg;88.5073155
HR;2011;NATIONAL TOTAL;PMcoarse;Gg;15.01165854
MC;2011;NATIONAL TOTAL;PMcoarse;Gg;0.007517896
TM;2011;NATIONAL TOTAL;PMcoarse;Gg;3.997052
TR;2011;NATIONAL TOTAL;PMcoarse;Gg;140.496666
PT;2011;NATIONAL TOTAL;PMcoarse;Gg;22.82865883
AZ;2011;NATIONAL TOTAL;PMcoarse;Gg;5.777018
BG;2011;NATIONAL TOTAL;PMcoarse;Gg;21.95082119
MK;2011;NATIONAL TOTAL;PMcoarse;Gg;13.61464361
MD;2011;NATIONAL TOTAL;PMcoarse;Gg;3.365955763
UA;2011;NATIONAL TOTAL;PMcoarse;Gg;172.347772
SE;2011;NATIONAL TOTAL;PMcoarse;Gg;28.88204503
ES;2011;NATIONAL TOTAL;PMcoarse;Gg;89.41697828
GR;2011;NATIONAL TOTAL;PMcoarse;Gg;29.85224579
RU;2011;NATIONAL TOTAL;PMcoarse;Gg;399.7453689
FI;2011;NATIONAL TOTAL;PMcoarse;Gg;15.1402928
NL;2011;NATIONAL TOTAL;PMcoarse;Gg;13.91561544
BE;2011;NATIONAL TOTAL;PMcoarse;Gg;11.29075145
AST;2011;NATIONAL TOTAL;PMcoarse;Gg;654.7190341
ME;2011;NATIONAL TOTAL;PMcoarse;Gg;2.530038
LU;2011;NATIONAL TOTAL;PMcoarse;Gg;0.653946051
IE;2011;NATIONAL TOTAL;PMcoarse;Gg;8.299261777
LI;2011;NATIONAL TOTAL;PMcoarse;Gg;0.014204612
IS;2011;NATIONAL TOTAL;PMcoarse;Gg;1.560922089
DE;2011;NATIONAL TOTAL;PMcoarse;Gg;111.861147
KG;2011;NATIONAL TOTAL;PMcoarse;Gg;20.97908785
CZ;2011;NATIONAL TOTAL;PMcoarse;Gg;16.03162769
LT;2011;NATIONAL TOTAL;PMcoarse;Gg;11.69631418
CY;2011;NATIONAL TOTAL;PMcoarse;Gg;1.589207589
GE;2011;NATIONAL TOTAL;PMcoarse;Gg;2.95488
LV;2011;NATIONAL TOTAL;PMcoarse;Gg;8.118978464
MT;2011;NATIONAL TOTAL;PMcoarse;Gg;0.634791261
KZ;2011;NATIONAL TOTAL;PMcoarse;Gg;185.180704
AL;2011;NATIONAL TOTAL;PMcoarse;Gg;2.361304
AT;2011;NATIONAL TOTAL;PMcoarse;Gg;14.09135144
CH;2011;NATIONAL TOTAL;PMcoarse;Gg;7.911624795
HU;2011;NATIONAL TOTAL;PMcoarse;Gg;18.55313908
RO;2011;NATIONAL TOTAL;PMcoarse;Gg;37.74992262
IT;2011;NATIONAL TOTAL;PMcoarse;Gg;101.0975091
EE;2011;NATIONAL TOTAL;PMcoarse;Gg;17.7345879
NO;2011;NATIONAL TOTAL;PMcoarse;Gg;19.71973738
RUE;2011;NATIONAL TOTAL;PMcoarse;Gg;42.3767767
IT;2011;NATIONAL TOTAL;SOx;Gg;201.9575598
GR;2011;NATIONAL TOTAL;SOx;Gg;159.5881904
ES;2011;NATIONAL TOTAL;SOx;Gg;281.7183245
BY;2011;NATIONAL TOTAL;SOx;Gg;72.458362
SI;2011;NATIONAL TOTAL;SOx;Gg;11.2733538
SE;2011;NATIONAL TOTAL;SOx;Gg;25.23709615
BAS;2011;NATIONAL TOTAL;SOx;Gg;81.3385687
CAS;2011;NATIONAL TOTAL;SOx;Gg;3.765696847
FI;2011;NATIONAL TOTAL;SOx;Gg;60.28310471
BA;2011;NATIONAL TOTAL;SOx;Gg;280.709394
BE;2011;NATIONAL TOTAL;SOx;Gg;53.2992175
MK;2011;NATIONAL TOTAL;SOx;Gg;103.3859503
AST;2011;NATIONAL TOTAL;SOx;Gg;3883.936236
LU;2011;NATIONAL TOTAL;SOx;Gg;1.335235036
AZ;2011;NATIONAL TOTAL;SOx;Gg;43.136118
RUE;2011;NATIONAL TOTAL;SOx;Gg;619.6388388
HU;2011;NATIONAL TOTAL;SOx;Gg;33.50655614
KG;2011;NATIONAL TOTAL;SOx;Gg;42.897616
DK;2011;NATIONAL TOTAL;SOx;Gg;13.97050622
PL;2011;NATIONAL TOTAL;SOx;Gg;750.2941835
FR;2011;NATIONAL TOTAL;SOx;Gg;221.1087512
BG;2011;NATIONAL TOTAL;SOx;Gg;636.0925935
TM;2011;NATIONAL TOTAL;SOx;Gg;120.632194
IE;2011;NATIONAL TOTAL;SOx;Gg;25.45654073
NOA;2011;NATIONAL TOTAL;SOx;Gg;1007.985936
PT;2011;NATIONAL TOTAL;SOx;Gg;56.5907286
RU;2011;NATIONAL TOTAL;SOx;Gg;1250.660087
NO;2011;NATIONAL TOTAL;SOx;Gg;18.324758
LT;2011;NATIONAL TOTAL;SOx;Gg;18.76969069
NL;2011;NATIONAL TOTAL;SOx;Gg;35.03136925
CH;2011;NATIONAL TOTAL;SOx;Gg;8.324981574
MD;2011;NATIONAL TOTAL;SOx;Gg;4.86271768
TR;2011;NATIONAL TOTAL;SOx;Gg;1291.800682
CY;2011;NATIONAL TOTAL;SOx;Gg;20.76890641
TJ;2011;NATIONAL TOTAL;SOx;Gg;20.420036
HR;2011;NATIONAL TOTAL;SOx;Gg;29.05359806
AT;2011;NATIONAL TOTAL;SOx;Gg;15.16737789
ME;2011;NATIONAL TOTAL;SOx;Gg;59.68633616
MC;2011;NATIONAL TOTAL;SOx;Gg;0.014520803
UZ;2011;NATIONAL TOTAL;SOx;Gg;286.78902
AL;2011;NATIONAL TOTAL;SOx;Gg;6.226834
CZ;2011;NATIONAL TOTAL;SOx;Gg;167.5078071
AM;2011;NATIONAL TOTAL;SOx;Gg;2.6156
UA;2011;NATIONAL TOTAL;SOx;Gg;1457.395266
LV;2011;NATIONAL TOTAL;SOx;Gg;4.290580501
GE;2011;NATIONAL TOTAL;SOx;Gg;7.403258
GB;2011;NATIONAL TOTAL;SOx;Gg;427.121271
BLS;2011;NATIONAL TOTAL;SOx;Gg;44.5225578
DE;2011;NATIONAL TOTAL;SOx;Gg;372.7314239
RO;2011;NATIONAL TOTAL;SOx;Gg;327.3309224
IS;2011;NATIONAL TOTAL;SOx;Gg;79.38979091
EE;2011;NATIONAL TOTAL;SOx;Gg;72.49803087
SK;2011;NATIONAL TOTAL;SOx;Gg;68.50399335
ATL;2011;NATIONAL TOTAL;SOx;Gg;476.9963085
KZ;2011;NATIONAL TOTAL;SOx;Gg;1430.676088
NOS;2011;NATIONAL TOTAL;SOx;Gg;169.1300239
MT;2011;NATIONAL TOTAL;SOx;Gg;7.908868456
MED;2011;NATIONAL TOTAL;SOx;Gg;740.568724
LI;2011;NATIONAL TOTAL;SOx;Gg;0.016522597
RS;2011;NATIONAL TOTAL;SOx;Gg;456.3110557
RO;2012;NATIONAL TOTAL;CO;Gg;971.0932405
TM;2012;NATIONAL TOTAL;CO;Gg;602.46383
HR;2012;NATIONAL TOTAL;CO;Gg;293.7921216
LV;2012;NATIONAL TOTAL;CO;Gg;155.8099855
IS;2012;NATIONAL TOTAL;CO;Gg;106.9699615
SI;2012;NATIONAL TOTAL;CO;Gg;133.356076
AST;2012;NATIONAL TOTAL;CO;Gg;11125.3754
DE;2012;NATIONAL TOTAL;CO;Gg;3359.627256
CAS;2012;NATIONAL TOTAL;CO;Gg;1.1773066
RUE;2012;NATIONAL TOTAL;CO;Gg;1471.507838
BA;2012;NATIONAL TOTAL;CO;Gg;270.967722
CH;2012;NATIONAL TOTAL;CO;Gg;222.553226
UZ;2012;NATIONAL TOTAL;CO;Gg;878.926958
IT;2012;NATIONAL TOTAL;CO;Gg;2694.795267
GE;2012;NATIONAL TOTAL;CO;Gg;90.54183715
BAS;2012;NATIONAL TOTAL;CO;Gg;20.0268283
ME;2012;NATIONAL TOTAL;CO;Gg;37.563244
NOS;2012;NATIONAL TOTAL;CO;Gg;53.78861012
AT;2012;NATIONAL TOTAL;CO;Gg;561.9967553
BY;2012;NATIONAL TOTAL;CO;Gg;597.78066
DK;2012;NATIONAL TOTAL;CO;Gg;301.554548
GR;2012;NATIONAL TOTAL;CO;Gg;634.7053451
CY;2012;NATIONAL TOTAL;CO;Gg;12.46414066
BLS;2012;NATIONAL TOTAL;CO;Gg;6.16023337
BG;2012;NATIONAL TOTAL;CO;Gg;279.7235254
IE;2012;NATIONAL TOTAL;CO;Gg;199.8280871
TR;2012;NATIONAL TOTAL;CO;Gg;2461.436698
ATL;2012;NATIONAL TOTAL;CO;Gg;46.0573455
TJ;2012;NATIONAL TOTAL;CO;Gg;174.11119
RU;2012;NATIONAL TOTAL;CO;Gg;9763.422831
MT;2012;NATIONAL TOTAL;CO;Gg;8.597926225
GB;2012;NATIONAL TOTAL;CO;Gg;1900.684483
LU;2012;NATIONAL TOTAL;CO;Gg;28.36863289
NO;2012;NATIONAL TOTAL;CO;Gg;440.333511
MC;2012;NATIONAL TOTAL;CO;Gg;1.631644211
LT;2012;NATIONAL TOTAL;CO;Gg;145.6138161
EE;2012;NATIONAL TOTAL;CO;Gg;136.7679096
SE;2012;NATIONAL TOTAL;CO;Gg;362.3167335
NL;2012;NATIONAL TOTAL;CO;Gg;579.1397174
SK;2012;NATIONAL TOTAL;CO;Gg;434.8287098
RS;2012;NATIONAL TOTAL;CO;Gg;308.4114162
MD;2012;NATIONAL TOTAL;CO;Gg;69.07000268
NOA;2012;NATIONAL TOTAL;CO;Gg;3244.019607
FI;2012;NATIONAL TOTAL;CO;Gg;401.564302
AM;2012;NATIONAL TOTAL;CO;Gg;124.860716
AZ;2012;NATIONAL TOTAL;CO;Gg;438.925318
PT;2012;NATIONAL TOTAL;CO;Gg;336.2698512
BE;2012;NATIONAL TOTAL;CO;Gg;342.5774851
KG;2012;NATIONAL TOTAL;CO;Gg;290.944568
CZ;2012;NATIONAL TOTAL;CO;Gg;1223.788461
MK;2012;NATIONAL TOTAL;CO;Gg;66.74879825
UA;2012;NATIONAL TOTAL;CO;Gg;3019.393842
AL;2012;NATIONAL TOTAL;CO;Gg;66.125992
HU;2012;NATIONAL TOTAL;CO;Gg;572.5513549
ES;2012;NATIONAL TOTAL;CO;Gg;1541.875427
PL;2012;NATIONAL TOTAL;CO;Gg;3104.01185
KZ;2012;NATIONAL TOTAL;CO;Gg;2079.933006
FR;2012;NATIONAL TOTAL;CO;Gg;3672.343962
MED;2012;NATIONAL TOTAL;CO;Gg;76.05319067
LI;2012;NATIONAL TOTAL;CO;Gg;0.534345872
GE;2012;NATIONAL TOTAL;NH3;Gg;39.55734558
FI;2012;NATIONAL TOTAL;NH3;Gg;38.61420001
RUE;2012;NATIONAL TOTAL;NH3;Gg;276.151028
AST;2012;NATIONAL TOTAL;NH3;Gg;2975.892132
HR;2012;NATIONAL TOTAL;NH3;Gg;35.35189821
LT;2012;NATIONAL TOTAL;NH3;Gg;37.69320452
AM;2012;NATIONAL TOTAL;NH3;Gg;13.615558
LU;2012;NATIONAL TOTAL;NH3;Gg;6.123036494
RS;2012;NATIONAL TOTAL;NH3;Gg;95.52374583
MD;2012;NATIONAL TOTAL;NH3;Gg;18.01486316
EE;2012;NATIONAL TOTAL;NH3;Gg;11.31885456
RO;2012;NATIONAL TOTAL;NH3;Gg;167.5521633
BA;2012;NATIONAL TOTAL;NH3;Gg;19.562036
LV;2012;NATIONAL TOTAL;NH3;Gg;15.92980041
IE;2012;NATIONAL TOTAL;NH3;Gg;121.4194619
UA;2012;NATIONAL TOTAL;NH3;Gg;215.12179
UZ;2012;NATIONAL TOTAL;NH3;Gg;200.327322
NL;2012;NATIONAL TOTAL;NH3;Gg;127.7535615
MK;2012;NATIONAL TOTAL;NH3;Gg;9.555528024
AT;2012;NATIONAL TOTAL;NH3;Gg;68.45392015
GB;2012;NATIONAL TOTAL;NH3;Gg;261.6218797
NOA;2012;NATIONAL TOTAL;NH3;Gg;402.9390951
HU;2012;NATIONAL TOTAL;NH3;Gg;76.34356936
TJ;2012;NATIONAL TOTAL;NH3;Gg;54.2197
PL;2012;NATIONAL TOTAL;NH3;Gg;295.595077
TR;2012;NATIONAL TOTAL;NH3;Gg;680.8190762
MC;2012;NATIONAL TOTAL;NH3;Gg;0.002449575
LI;2012;NATIONAL TOTAL;NH3;Gg;0.111266296
BY;2012;NATIONAL TOTAL;NH3;Gg;137.10793
FR;2012;NATIONAL TOTAL;NH3;Gg;596.7450383
KZ;2012;NATIONAL TOTAL;NH3;Gg;105.29988
IT;2012;NATIONAL TOTAL;NH3;Gg;439.5317198
CH;2012;NATIONAL TOTAL;NH3;Gg;56.35451266
SK;2012;NATIONAL TOTAL;NH3;Gg;31.22697605
BE;2012;NATIONAL TOTAL;NH3;Gg;73.41558234
DE;2012;NATIONAL TOTAL;NH3;Gg;644.1516263
SI;2012;NATIONAL TOTAL;NH3;Gg;16.99553108
RU;2012;NATIONAL TOTAL;NH3;Gg;815.5125475
CZ;2012;NATIONAL TOTAL;NH3;Gg;76.50213546
DK;2012;NATIONAL TOTAL;NH3;Gg;83.64439341
KG;2012;NATIONAL TOTAL;NH3;Gg;49.78599094
CY;2012;NATIONAL TOTAL;NH3;Gg;8.306632704
SE;2012;NATIONAL TOTAL;NH3;Gg;52.84213445
ES;2012;NATIONAL TOTAL;NH3;Gg;431.618497
PT;2012;NATIONAL TOTAL;NH3;Gg;52.31982519
TM;2012;NATIONAL TOTAL;NH3;Gg;35.988556
ME;2012;NATIONAL TOTAL;NH3;Gg;3.446839077
MT;2012;NATIONAL TOTAL;NH3;Gg;1.605454037
GR;2012;NATIONAL TOTAL;NH3;Gg;72.54037764
BG;2012;NATIONAL TOTAL;NH3;Gg;55.02655106
AZ;2012;NATIONAL TOTAL;NH3;Gg;96.8662157
IS;2012;NATIONAL TOTAL;NH3;Gg;4.59488223
AL;2012;NATIONAL TOTAL;NH3;Gg;16.145508
NO;2012;NATIONAL TOTAL;NH3;Gg;31.10971546
MK;2012;NATIONAL TOTAL;NMVOC;Gg;29.26220659
CH;2012;NATIONAL TOTAL;NMVOC;Gg;91.89440925
IT;2012;NATIONAL TOTAL;NMVOC;Gg;1017.136774
EE;2012;NATIONAL TOTAL;NMVOC;Gg;25.08619158
GE;2012;NATIONAL TOTAL;NMVOC;Gg;37.40771088
AM;2012;NATIONAL TOTAL;NMVOC;Gg;46.232248
MC;2012;NATIONAL TOTAL;NMVOC;Gg;0.249284725
KG;2012;NATIONAL TOTAL;NMVOC;Gg;57.08708244
TM;2012;NATIONAL TOTAL;NMVOC;Gg;159.113516
DE;2012;NATIONAL TOTAL;NMVOC;Gg;1249.895255
PT;2012;NATIONAL TOTAL;NMVOC;Gg;156.6856781
BLS;2012;NATIONAL TOTAL;NMVOC;Gg;0.789888602
BY;2012;NATIONAL TOTAL;NMVOC;Gg;266.01874
TJ;2012;NATIONAL TOTAL;NMVOC;Gg;71.75975
UZ;2012;NATIONAL TOTAL;NMVOC;Gg;332.834178
UA;2012;NATIONAL TOTAL;NMVOC;Gg;640.043526
BA;2012;NATIONAL TOTAL;NMVOC;Gg;116.193668
HU;2012;NATIONAL TOTAL;NMVOC;Gg;146.1509029
FI;2012;NATIONAL TOTAL;NMVOC;Gg;101.8838036
SE;2012;NATIONAL TOTAL;NMVOC;Gg;166.9800798
MED;2012;NATIONAL TOTAL;NMVOC;Gg;10.87485387
RUE;2012;NATIONAL TOTAL;NMVOC;Gg;877.4364804
MD;2012;NATIONAL TOTAL;NMVOC;Gg;42.18574937
RO;2012;NATIONAL TOTAL;NMVOC;Gg;266.1004009
AL;2012;NATIONAL TOTAL;NMVOC;Gg;38.003864
GB;2012;NATIONAL TOTAL;NMVOC;Gg;902.8047202
LV;2012;NATIONAL TOTAL;NMVOC;Gg;39.12730557
LT;2012;NATIONAL TOTAL;NMVOC;Gg;51.76869176
RS;2012;NATIONAL TOTAL;NMVOC;Gg;130.117114
HR;2012;NATIONAL TOTAL;NMVOC;Gg;80.76824633
SI;2012;NATIONAL TOTAL;NMVOC;Gg;35.49253666
TR;2012;NATIONAL TOTAL;NMVOC;Gg;748.389042
LU;2012;NATIONAL TOTAL;NMVOC;Gg;11.1598329
BG;2012;NATIONAL TOTAL;NMVOC;Gg;79.24643654
KZ;2012;NATIONAL TOTAL;NMVOC;Gg;837.786606
NO;2012;NATIONAL TOTAL;NMVOC;Gg;147.3309881
GR;2012;NATIONAL TOTAL;NMVOC;Gg;195.0954232
CY;2012;NATIONAL TOTAL;NMVOC;Gg;9.499312713
ATL;2012;NATIONAL TOTAL;NMVOC;Gg;6.623043227
PL;2012;NATIONAL TOTAL;NMVOC;Gg;728.5595941
SK;2012;NATIONAL TOTAL;NMVOC;Gg;106.0036002
NOS;2012;NATIONAL TOTAL;NMVOC;Gg;6.23831537
IE;2012;NATIONAL TOTAL;NMVOC;Gg;110.8753201
AZ;2012;NATIONAL TOTAL;NMVOC;Gg;330.788486
NOA;2012;NATIONAL TOTAL;NMVOC;Gg;1788.785143
ES;2012;NATIONAL TOTAL;NMVOC;Gg;562.0383493
NL;2012;NATIONAL TOTAL;NMVOC;Gg;264.358819
ME;2012;NATIONAL TOTAL;NMVOC;Gg;16.66084
RU;2012;NATIONAL TOTAL;NMVOC;Gg;2622.211172
BAS;2012;NATIONAL TOTAL;NMVOC;Gg;2.602366698
LI;2012;NATIONAL TOTAL;NMVOC;Gg;0.357043561
CAS;2012;NATIONAL TOTAL;NMVOC;Gg;0.144233617
DK;2012;NATIONAL TOTAL;NMVOC;Gg;124.4869297
BE;2012;NATIONAL TOTAL;NMVOC;Gg;157.132124
AT;2012;NATIONAL TOTAL;NMVOC;Gg;127.7366268
CZ;2012;NATIONAL TOTAL;NMVOC;Gg;361.6421004
MT;2012;NATIONAL TOTAL;NMVOC;Gg;2.860793736
FR;2012;NATIONAL TOTAL;NMVOC;Gg;1296.607011
IS;2012;NATIONAL TOTAL;NMVOC;Gg;5.398654752
AST;2012;NATIONAL TOTAL;NMVOC;Gg;4563.709651
BA;2012;NATIONAL TOTAL;NOx;Gg;65.93849
RO;2012;NATIONAL TOTAL;NOx;Gg;251.2765765
TJ;2012;NATIONAL TOTAL;NOx;Gg;34.015258
IS;2012;NATIONAL TOTAL;NOx;Gg;21.93761303
GE;2012;NATIONAL TOTAL;NOx;Gg;32.32683169
RUE;2012;NATIONAL TOTAL;NOx;Gg;892.6093068
FR;2012;NATIONAL TOTAL;NOx;Gg;1149.108905
BE;2012;NATIONAL TOTAL;NOx;Gg;223.5883144
EE;2012;NATIONAL TOTAL;NOx;Gg;37.66759311
CH;2012;NATIONAL TOTAL;NOx;Gg;80.92136079
RU;2012;NATIONAL TOTAL;NOx;Gg;2232.117604
AST;2012;NATIONAL TOTAL;NOx;Gg;3971.790252
